job_id,job_text,res1_id,res1_text,res2_id,res2_text,res3_id,res3_text
7406990401,\xe2\x9c\xadDeliver with DoorDash\xe2\x9c\xad No passengers. No bosses. Just you your tunes and the road. Sign up now and start making money!DOORDASH PERKS INCLUDE:Highly Flexible. Be your own boss. Work when you want wherever you want.Earn 100% of your tips.Qualify for Fast Pay and get paid daily.Be a part of an exciting and rapidly growing community across over 1000 cities in the U.S.REQUIREMENTS:\xe2\x9c\x93 Any Car Bicycle or Scooter\xe2\x9c\x93 iPhone or Android smartphone\xe2\x9c\x93 Valid Driver\'s License and insurance (only applicable to cars)\xe2\x9c\x93 18+ years of ageABOUT US:DoorDash is a technology company that connects customers with local businesses. Customers order meals and other items from their favorite local merchants and Dashers deliver it directly to their doors. Dashers are third party contractors who deliver for merchants to customers. Dashing is designed to be extremely flexible. Deliver part-time or full-time -- it\'s up to you! You get to set your own schedule and deliver wherever you want.\xc2\xa0\xc2\xa0*Dashers are paid per delivery. Earnings vary based on pay per delivery and number of deliveries completed per hour.Driving with DoorDash is perfect for a those looking for seasonal work temporary work part time work part-time work or for those looking for a flexible full time opportunity. Hours are completely flexible. You can create your own schedule. No previous experience as a transportation driver truck driver taxi driver courier driver or delivery driver is necessary. We welcome those who have driven with other gig economy platforms such as Seamless Grubhub Eat24 Munchery Saucey Drizly Google Express AmazonFresh Lyft Favor Caviar Uber UberX Side car Sprig Instacart Rinse Shyp Washio Luxe Zirx Post mates Farm Hill Rinse Deliv Amazon Prime and Ease. Our driving partners come from all backgrounds and industries ranging from traditional driving and transportation industries to more customer service and creative industries. If you are an account manager accountant accounting actor actress admin administrative administrative artist assistant barista bus boy busboy busboy busser cabbie cab driver cab-driver chauffeur professional cleaner cleaners clerical coffee college student construction contractor contract worker courier customer service customer service agent cyclist data entry data-entry delivery driver designer drivers education entry level entry-level expo finance food runner food-runner foodrunner freelancer freelance worker full time full-time gig economy user health care healthcare host hostess hosts human resources human-resources independent contractor intern interns IT limo driver maid maintenance management manager manufacturing marketing messenger musician network marketing nurse office on-demand driver part time part-time private hire driver receptionist receptionists restaurant retail retail associate sales sales person salesperson seasonal worker server servers summer job seeker teacher teachers temp valet valets waiter waiters waitresses warehouse writer worker who is looking for a flexible part time or seasonal job you should try delivering with DoorDash to supplement your income!,7404665431,IT Professional - Open to Work in an IT Support Role (Jefferson Park Chicago) SUMMARY IT Support Help Desk Network Admin/Security and Computer Repair Professional with extensive experience in IT Support and Help Desk operations to small businesses desktop support network administration/security and PC break/fix repair. While I\'ve been out of the workforce since 2018 recovering on long term disability due to a work related injury I have been volunteering at a NFP computer and electronics recycler and Microsoft Registered Refurbisher in Logan Square Chicago. During the pandemic of 2020 I did a lot of online training to refresh and update my technical skills and renew and obtain relevant IT certifications to the type of role I\'m looking for. Currently I\xe2\x80\x99m still unemployed due to the pandemic and only doing part-time food delivery gig work for Uber Eats Door Dash Grubhub and Post Mates and still volunteering my time as a Computer Technician/Trainer at FreeGeek Chicago. I am exploring new career opportunities preferably in a full-time IT Support role.      TECHNICAL SKILLS Current IT Certifications- CompTIA A+ (renewed 2020) Network+ (renewed 2020) Security+ (obtained 2020) Server+ (obtained 2020) Linux+ (obtained 2019) MOS 2019 (Microsoft renewed 2020) MS Office 365 cert (Microsoft obtained 2020) Old IT Certifications- MOUS 2000 MCP 2000 MCSA 2000 MCSE 2000 MOS 2007 (renewed)  Platforms- Microsoft Windows Desktop XP/Vista/7/8.1/10. Microsoft Windows NT 4.0 Server Windows 2000 Server and Exchange Server 5.0 Windows Server 2008/2012/2016. Ubuntu Linux Desktop 21.04 Linux Mint 18.3- 20.1 and Ubuntu/Debian Server 10.4-21.04.  Office Suites- Microsoft Office 2007/2010/2013/2016/2019/Office 365 Suite (Word Excel PowerPoint Access Publisher Outlook Exchange OneNote OneDrive) Google G Suite. EXPERIENCE\t March 2021-Current Uber Eats Door Dash Grub Hub Post Mates in Chicago IL - Part-time Food Delivery Driver (PT gig worker) - Deliver food and grocery store orders to customers through the Uber Eats Door Dash Grubhub and Post Mates platforms. 2017-Current FreeGeek Chicago Chicago IL - Volunteer Unpaid Computer Technician/Trainer - Volunteer member of a NFP GNU/Linux and Microsoft Registered Refurbisher shop that recycles used computers and parts to provide functional computers education internet access and job skills training to those who want them. - Teach computer classes on PC Hardware Open Source Office Suites Linux O/S MS Windows Internet and Network Security and other topics. - Diagnose troubleshoot and refurbish computers and monitors according to FGC standards for resale in their thrift shop. - Train other volunteers on testing components building and refurbishing computers installation and configuration of the Linux and Microsoft Windows 10 operating system.  Jan 2018-Dec 2019 Left workforce  - I left the workforce on long term disability through a worker\'s compensation claim due to a serious on the job injury that occurred at Lowe\'s Home Improvement Store in Jan 2018. The case settled in 2020 and I resumed looking for a full time job in Feb 2021. 2017- March 2018 Lowe\'s Home Imp Store Chicago IL - Cashier/Customer Service - Operated cash register answered phone handled and processed returns worked at Service Desk. - Loaded merchandise into customer\'s vehicles brought in carts from parking lot. - I was injured on the job and subsequently had to leave the company in March 2018 on long term disability through a worker\'s compensation claim.  2015-2017 Uber and Lyft Chicago IL\t\t\t - Part-time Ride share Driver - Picked up customers and drove them to their destinations. - I had to quit driving and sell my car due to an unrelated on the job injury in March 2018.  2013-2015 Franklin Park Public Library Franklin Park IL - Volunteer Unpaid Computer Instructor/Tutor - Provided 1:1 tutoring to patrons on computer technology and job search topics. Taught computer classes on MS Office applications Internet usage and navigation basic PC skills social media and job search related topics.  - Provided technical support to patrons and library staff. - Also volunteered as a tutor and instructor at the River Grove and Skokie public libraries. - I quit volunteering in Aug 2015 as I moved out of the area. March 2012-Aug 2015 Left workforce - I left the workforce to be a full-time caregiver to my terminally ill late parents and managed their estate until the property was sold. I returned to the workforce in Sept 2015. 2011-2012 Walgreens Deerfield IL\t\t\t\t - IT Support Technician - Supported end users migrating from Lotus Notes R7 to MS Outlook 2010 on workstations laptops tablets and BlackBerry and Apple iPhone smartphones at various Walgreens office locations in Lake Cook and Dupage counties. - Contract ended in Feb 2012. 2008-2012 J-KAM Consulting Inc Chicago IL\t\t\t - IT Consultant/Owner - SELF EMPLOYED - Worked closely with residential and small business customers to analyze IT system requirements client\xe2\x80\x99s technology needs and their resources in order to plan upgrades equipment purchases projects and fulfill client\xe2\x80\x99s expectations. - Diagnosed troubleshooted and resolved PC laptop mobile and tablet device issues including connectivity email setup virus/spyware removal new software installations upgrades and configurations and new user training.  - Managed wired and wireless peer to peer networks for residential and small business customers including adding/removing users and devices managing shares permissions and resources to NAS devices.  - Acquired diagnosed and refurbished used and off lease laptop and desktop computers for resale on online ad and auction sites such as Craigslist Ebay and Amazon. - OUT OF BUSINESS in 12/2012. 2008-2009 Allstate Insurance Inc Northbrook IL - Inside B2B Sales of IT Products/Services - Performed inside B2B sales over the phone and email for Verizon broadband wireless and telephony products lines and Dell computers monitors and peripherals to over 15000 Allstate insurance agents nationwide. - Typical sales goals were around 50-75K weekly and 250-300K monthly. Personally sold over $6 million dollars in products services and Help Desk memberships during entire length of contract. - Contract was canceled in June 2009 due to the Great Recession and subsequent loss of revenue. 2005-2008 Circuit City Niles IL - Retail Sales/Computer Technician - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - OUT OF BUSINESS 2004-2005 Geek Squad (Best Buy) Deerfield IL - Computer Technician  - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - STORE CLOSED 2002-2004 Northwestern Center for Orthopedics Chicago IL  - IT Manager/Network Administrator - Managed the overall IT operation network desktop support and Help Desk for a medical practice of 12 doctors and about 75 employees between 2 locations in Chicago and Northbrook IL. - Managed the Red Hat Linux Server for Medical Manager and WebMD systems. - Managed the Microsoft Windows and Linux networks for both offices. - Daily server backups desktop support PC and laptop repair printer repair. - OUT OF BUSINESS EDUCATION 2020- IT Certifications- A+ (renewed) Network+ (renewed) MOS 2019 (renewed) MS Office 365  cert(obtained) Security+ (obtained) Server+ (obtained) 2019- IT Certifications- Linux+ (obtained) 2015- Harper College Prospect Heights IL Health Care Certification- RPhT Registered Pharmacy Technician (obtained and certified) 2011- MicroTrain Lombard IL      IT Certifications- A+ (renewed) Network+ (renewed) MOS 2007 (renewed) 2001- TechSkills Hillside IL Old IT Certifications- MCP 2000 MCSA 2000 MCP 2000 MCSE 2000 MOUS 2000 COLLEGE- Northeastern Illinois University Chicago IL - Bachelors Degree Computer Science HIGH SCHOOL- Lane Technical High School Chicago IL - HS Diploma CONTACT Joe Kaminski Jefferson Park Chicago IL 60630  Email- jbk AT ameritech.net LinkedIn- https://www.linkedin.com/in/jkaminski-chicago/
7405221386,Lead Podiatric Medical Assistant Chicago (Chicago) Podiatry Medical Assistant to be responsible for patient care in your location. ** Skills required -Experience in Podiatry Chiropractic Physical Therapy or Orthopedist\'s Office.                                -Take vitals & history assist doctor. Schedule follow up treatments To work in Roscoe Village Downtown West Loop or Elmhurst- To be determined at interview. Travel reimbursement if you are able to do to two locations.  Benefits-401K paid continuing medical education productivity bonuses insurance available. Sign on bonus. *Minimum  Two Year experience required* *Salary based on tenure & experience.   We look forward to meeting you!,7404330267,Excellent Caring Caregiver Excellent caring caregiver with years of experience available to help with all basic activities of daily living. Excellent references. Vaccinated. State certified. Drives.,7397445051,Medical Assistant (Northside) Hello Im Currently looking for a full-time medical assistant job. I have plenty of experience in surgery primary occupational health and more. Im looking for something long term.,7402317857,Caregiverhome help (Chicago) Male Caregiver looking for job 4 - 9 hours a day.I have experience more than 10 years. Cardlspeaking English. Chicago and suburbs. Baking and cooking skills!Thanks
7406785777,General Dentist (Chicago) General Dentist Needed (Chicago)  We are looking for an independent motivated and friendly associate general dentist to work in our busy Chicago office.  Days needed- Tuesdays Thursdays Fridays and alternate Saturdays.  We accept PPO FFS and Medicade.  NO HMOs accepted.  The office is digital with well-trained staff. A minimum of 1-2 years of private practice experience is required.  Please send in your resumes.  Thank you.,7402317857,Caregiverhome help (Chicago) Male Caregiver looking for job 4 - 9 hours a day.I have experience more than 10 years. Cardlspeaking English. Chicago and suburbs. Baking and cooking skills!Thanks,7404330267,Excellent Caring Caregiver Excellent caring caregiver with years of experience available to help with all basic activities of daily living. Excellent references. Vaccinated. State certified. Drives.,7397445051,Medical Assistant (Northside) Hello Im Currently looking for a full-time medical assistant job. I have plenty of experience in surgery primary occupational health and more. Im looking for something long term.
7404370095,\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95Moms!! Earn Up to $60000! Become A Surrogate Mother!\xf0\x9f\x92\x95 (Encino) Be a part of an Extraordinary Journey.. and EARN UP TO $600000!      Do you qualify? YES if:            You are a female between the ages of 21-43.        You have delivered one or more children.        Have had past pregnancies without complications.        You are a non-smoker living in a non-smoking home.       You are a non-drug user.        You have a Body Mass Index (BMI) of 33 or less.        You have no history of arrests or substance abuse.    "It has been an amazing rewarding experience and the staff and Dr. Kumar were so kind and helpful with every step of the process. Being a surrogate was not only rewarding but the income allowed me to fulfill my dream of becoming a real estate agent. I am so thankful I decided to help grow families."  ~ Bethany (Western Fertility Institute Surrogate Mother)    Many couples and individuals are looking for a surrogate mother.START YOUR MATCH TODAY!           BENEFITS INCLUDE:         Generous base compensation for your time and efforts.    Additional financial benefits package.    Learn more about your own fertility.    D.I.S.H Support group meetings.    Mentorship from a surrogate mother in our program.                              Once you fill out the application form one of our coordinators will be in touch with more details.   Any inquiries and questions are welcome at info@westernfertility.com or Toll Free 1-888-261-4574.                     Surrogate Surrogacy Surrogate mother Surrogate program Fertility Clinic Egg Donation Egg Donor IVF IUI In Vitro Fertilization Become a Surrogate Pay well Los Angeles Services Carry a pregnancy for someone else Gestational Carrier Gestational surrogacy High Compensation Become a Donor Donor Program,7404330267,Excellent Caring Caregiver Excellent caring caregiver with years of experience available to help with all basic activities of daily living. Excellent references. Vaccinated. State certified. Drives.,7402317857,Caregiverhome help (Chicago) Male Caregiver looking for job 4 - 9 hours a day.I have experience more than 10 years. Cardlspeaking English. Chicago and suburbs. Baking and cooking skills!Thanks,7397445051,Medical Assistant (Northside) Hello Im Currently looking for a full-time medical assistant job. I have plenty of experience in surgery primary occupational health and more. Im looking for something long term.
7403937528,Customer Service Representative II (Bolingbrook) Customer Service: $18 per hour  Type: Full Time  Benefits: Medical Dental Vision 401(K0  Window Works\xc2\xa0is one of the largest specialty home remodeling companies in the Midwest. We make homes beautiful and energy efficient with the latest windows doors and siding products. We have over 1500 5-star google reviews. Our employees love making people smile.  Job Overview:\xc2\xa0As a customer service agent you will be responsible for providing high quality customer assistance when responding to our client\xe2\x80\x99s needs. Customer service agents are responsible for assuring speedy and accurate resolutions for each client.  Responsibilities  Making customer service follow up calls assisting clients that have placed orders Update customer files with accuracy and maintain documentation of all phone calls Handle every prospect customer and co-worker with world class care Adhere to company policies and procedures at all times Strong confident phone presence Make a great impression on every conversation Requirements  Excellent communication and listening skills Excellent typing/data entry skills (system training provided) Helpful caring solution-oriented attitude Strong phone presence with strong verbal skills Previous customer service/call center experience is a plus (but not necessary) Attendance and punctuality required HOURS: 40/ Week  $18 per hour  Job Type: Full-Time  Benefits: Medical Dental Vision 401(K)      Window Works is an equal opportunity employer that is committed to diversity and inclusion in the workplace. We prohibit discrimination and harassment of any kind based on race color sex religion sexual orientation national origin disability genetic information pregnancy or any other protected characteristic as outlined by federal state or local laws.\xc2\xa0,7393589368,Office Assistant (Waukegan/Gurnee) Seeking part time office assistant position 16-20 hours per week with no weekends.  Available Mondays Wednesdays and Fridays.  Able to provide general office support as needed. Bi-lingual in English and Spanish.,7403240430,Office or Virtual Assistant (Elgin) I\'m looking for a part time job from 830am to 130pm in Elgin...or a full time remote position.  I\'ve worked in banking and have held almost every position. Also worked as an office manager and am proficient in quickbooks and microsoft office.  I\'m a fast learner and willing to work hard. I\'m open to all offers as long as they pay well.  Only serious responses please.,7393592450,Office Assistant (Zion) Seeking part time office assistant position 16 - 20 hours per week- preferably Mondays Wednesdays and Fridays in the Waukegan/ Gurnee or Zion Area.  Able to assist with accounts receivables collections and provide general office support as needed. Bi-lingual in English and Spanish.
7405803282,Retail Customer Experience Professional (Oakbrook Terrace) Gallery positions available full and part-time. Gallery Position Beyond Shades. Work in a fast paced hunter Douglas Gallery and showroom selling custom shades binds shutters and drapery to homeowners.  Excellent customer service follow up and ability to work independently required.  We are looking for a professional sales person who wants to find a place to settle in an enjoy providing clients with  beautiful window coverings and impeccable service.  We are a boutique home fashion retailer with no late evening hours and shorter weekend days.  Pay is $18-$25 an hour depending on experience.,7393589368,Office Assistant (Waukegan/Gurnee) Seeking part time office assistant position 16-20 hours per week with no weekends.  Available Mondays Wednesdays and Fridays.  Able to provide general office support as needed. Bi-lingual in English and Spanish.,7403240430,Office or Virtual Assistant (Elgin) I\'m looking for a part time job from 830am to 130pm in Elgin...or a full time remote position.  I\'ve worked in banking and have held almost every position. Also worked as an office manager and am proficient in quickbooks and microsoft office.  I\'m a fast learner and willing to work hard. I\'m open to all offers as long as they pay well.  Only serious responses please.,7393592450,Office Assistant (Zion) Seeking part time office assistant position 16 - 20 hours per week- preferably Mondays Wednesdays and Fridays in the Waukegan/ Gurnee or Zion Area.  Able to assist with accounts receivables collections and provide general office support as needed. Bi-lingual in English and Spanish.
7405814254,Holiday Assistant (Chicago) Looking for a responsible and detail-oriented assistant to join the team of creatives behind Chicago\'s favourite beauty brand for this holiday season.\xc2\xa0\xc2\xa0 You will be assisting our packaging and retail departments on weekends and occasional weekdays by packaging and wrapping gift sets restocking product and much more.\xc2\xa0 You will play an integral role in ensuring that we have the best holiday season yet.\xc2\xa0 No two days are the same so the ability to quickly adapt to new tasks is necessary.\xc2\xa0 This is a job for someone who likes to be behind the scenes in a quiet environment while still being able to manage multi projects at a time.\xc2\xa0 Duties Will Include:\xc2\xa0 Tracking and managing Gift Set inventory including updating our company website.\xc2\xa0\xc2\xa0 Creating and packaging gift sets from start to finish including; pulling product folding boxes filling boxes wrapping and labelling\xc2\xa0\xc2\xa0 Re-stocking and facing product. You will be responsible for ensuring available product is put on shelves and displayed in the appropriate amount and design.\xc2\xa0\xc2\xa0\xc2\xa0 Re-stocking retail supplies\xc2\xa0\xc2\xa0 Keeping workspace organized and tidy.\xc2\xa0\xc2\xa0\xc2\xa0 Monitoring gift set supplies and alerting management of low inventory.\xc2\xa0\xc2\xa0 Cutting and applying labels to pre-packaged products\xc2\xa0 Monitoring labelling supplies and alerting management of low inventory.\xc2\xa0\xc2\xa0 \xc2\xa0 The ideal candidate will be:\xc2\xa0 Super organized and detail oriented!\xc2\xa0 Ability to manage time properly meet and deliver on deadlines.\xc2\xa0 Ability to adjust to rapidly changing tasks.\xc2\xa0\xc2\xa0 \xc2\xa0 If this sounds like the perfect opportunity for you please follow these steps to get in touch with us  1. Respond with the subject line: "Holiday Assistant"\xc2\xa0\xc2\xa0\xc2\xa0 2. Include a resume with references\xc2\xa0 3. Include your availability. Weekend availability is required.\xc2\xa0\xc2\xa0 4. A fun fact you would like us to know about you,7387360377,Virtual Assistant available- Computer skills (CHICAGO) Hello  You can hire a virtual assistant full-time for just $700 or part-time for just $400.  Can do office tasks like working on MS Office managing social media doing online research keyword research lead generation or anything you can train us on. Ideal for office tasks like working on MS Word Excel Power point and to get any repetitive tasks done....like keyword research or posting on social media building backlinks or anything else that you can train us on.  We can hire other resources if you are looking for specialized skills.  Thanks  Please contact me,7393589368,Office Assistant (Waukegan/Gurnee) Seeking part time office assistant position 16-20 hours per week with no weekends.  Available Mondays Wednesdays and Fridays.  Able to provide general office support as needed. Bi-lingual in English and Spanish.,7393592450,Office Assistant (Zion) Seeking part time office assistant position 16 - 20 hours per week- preferably Mondays Wednesdays and Fridays in the Waukegan/ Gurnee or Zion Area.  Able to assist with accounts receivables collections and provide general office support as needed. Bi-lingual in English and Spanish.
7406117406,Account Manager | HireArt If you\'re interested in applying for the role you can check it out here: https://www.hireart.com/jobs/9433b82c/apply   HireArt is a Y-Combinator backed contract staffing platform that\'s changing how companies hire manage and employ their W2 contract workers. In the United States alone the contract staffing industry is a $200 billion dollar industry that\xe2\x80\x99s extremely fragmented amongst thousands of sub-scale temporary staffing agencies. Whereas companies like Upwork make hiring freelancers for gig projects a breeze when companies need W-2 contractors they turn to agencies who rely on an army of recruiters to manually recruit candidates resulting in long fill times low fill rates and eye-popping markups (markups frequently reach 60-100% of each hour billed!). Employing those contractors is often even more painful than recruiting them. Whereas companies like Gusto and Zenefits help SMBs employ their direct hires offering a turnkey solution for onboarding payroll and benefits agencies employing contractors require their clients to interface with manual processes and rickety point solutions. And that\xe2\x80\x99s to say nothing of the employment experience for contractors themselves who often lack access to affordable benefits paid time off paid holidays and other basics of a strong compensation package.\xc2\xa0HireArt\xe2\x80\x99s all-in-one tool has helped hundreds of great companies including Toyota Research Institute Facebook Nasdaq and Lyft build and manage amazing teams of W2 contractors. Our tool lets hiring managers access talent curated from dozens of sources on-demand and onboard them as W2 employees of HireArt where they\xe2\x80\x99re provided a best-in-class employment top of the line benefits and the support of our expert HR team.\xc2\xa0We\'re expanding and looking for an Account Manager to support our growth and our mission.\xc2\xa0In this role you\xe2\x80\x99ll manage the life-cycle of HireArt client accounts. You\xe2\x80\x99ll work directly with hiring managers to gain an understanding of their culture hiring needs and how to provide them with ideal candidates. You\xe2\x80\x99ll be tasked with identifying excellent candidates proactively reaching out to them about new roles performing candidate screenings and providing them the guidance and support they need throughout their job search. In addition you\xe2\x80\x99ll take the lead on client account growth. That means ensuring clients understand how to get the most value out of the HireArt platform and that you\xe2\x80\x99re building and expanding relationships across multiple teams and stakeholders within client accounts to identify new hiring and contract employment opportunities.\xc2\xa0This is a role that\xe2\x80\x99s both challenging and incredibly rewarding. It requires diligence emotional intelligence excellent communication skills and a high level of empathy. The ideal person will be process oriented able to prioritize and possess excellent interpersonal communication skills along with the ability to confidently make informed decisions.\xc2\xa0As an Account Manager you will:Work with hiring managers directly to understand their hiring needs ideal candidate profiles hiring timelines and connect them to the best contract job seekers available.\xc2\xa0Manage candidate relationships through the hiring and interview process communicating clearly about job requirements timelines and compensation.\xc2\xa0Negotiate and close job offers extended by hiring managers.\xc2\xa0Understand HireArt\xe2\x80\x99s pricing model profit margins and costs and be able to confidently explain that to clients.\xc2\xa0Help to build and maintain candidate pipelines in high-demand job categories and geographies.Develop expertise in the contingent workforce space and become a resource to HireArt clients on best practices for building a flexible contract workforce -- HireArt\xe2\x80\x99s clients rely on us for strategic guidance and long term planning.Develop expertise on the labor market at large and specific job categories supported by HireArt to help hiring managers understand the talent pool and make informed hiring decisions.\xc2\xa0Manage the full lifecycle of assigned accounts and client relationships -- This includes ensuring hiring managers have access to the talent they need that the hiring process is easy and quick and continuing to nurture and grow the relationship over time.Act as the voice of HireArt\xe2\x80\x99s customers internally getting feedback suggestions and liaising with the product team to help them best understand how to build a tool that serves our clients as well as possible.  If you\'re interested in applying for the role you can check it out here: https://www.hireart.com/jobs/9433b82c/apply   Requirements 4+ years of experience in a client-facing role. Staffing and Recruitment industry experience required. Experience managing accounts at a staffing firm in an MSP environment a plus.\xc2\xa0Strong written and verbal communication skills. You have to be comfortable communicating complex ideas in a simple concise way and can\xe2\x80\x99t be afraid to pick up the phone to get things done.Comfortable communicating with stakeholders at all levels of an organization.A passion for and strong familiarity with technology. HireArt\xe2\x80\x99s technology sets us apart from our competitors and you\xe2\x80\x99ll be responsible for communicating how we differ and what we\xe2\x80\x99re capable of to clients.Capable of executing and thriving in a fast-paced environment. We\xe2\x80\x99re rapidly scaling and to be successful here you need to be dynamic and solution-oriented.\xc2\xa0BA/BS preferred but not required.  If you\'re interested in applying for the role you can check it out here: https://www.hireart.com/jobs/9433b82c/apply   About HireArt HireArt is the single all-in-one tool to hire employ and manage your contract workforce.\xc2\xa0Facebook Toyota Research Institute Airbnb and more use HireArt to find vet hire & manage their entire contract workforce in a single unified platform. We curate the best available W2 contractors from the nation\xe2\x80\x99s top staffing firms job boards & HireArt\xe2\x80\x99s own direct pool of highly-vetted talent. Our fill rate is over 85% well above the industry average.HireArt\xe2\x80\x99s technology onboards new hires in minutes and uses an intuitive UI for employers and employees alike streamlining access to W-2s timesheets expenses and more. By combining some of the best benefits offerings in the industry with expert HR support HireArt offers a downright delightful employment experience with a contractor NPS score of 75%. All while remaining 100% compliant.  If you\'re interested in applying for the role you can check it out here: https://www.hireart.com/jobs/9433b82c/apply,7396820802,Sales Manager (Addison) Transportation with full operation skills Excellent communication and with a focus on business development!,7401929368,I offer Magento Shopify Wordpress Php development~ I offer both front and back-end development for PhP Laravel Wordpress Magento Shopify and iOS/Android. I\'ve built websites for financial institutions e-commerce websites to WordPress websites for local businesses.  I put a lot of emphasis on a good user interface and design. I work with all types of projects small and large and I am flexible with budgets.  Contact me for a free consultation and samples of my work.    Thanks!  ===================================================,7405300575,Looking for High Ticket Commission Work From Home Sales (Remote) 30+ years experience selling high ticket items ranging from 5k to over 100k+ strictly over the phone sight unseen.  Straight commission ok (actually preferred). Can take sale from front to end including any customer service if needed. Team player. Disciplined and takes direction well. Sales management experience also if needed. Looking for long term. Please text or call Frank @  show contact info
7405845611,Best Buy: Inventory/Merchandising/Shipping Specialist (Product Flow) (Algonquin IL) You are in for some awesome perks (Part time and Full time benefits based on your role and tenure)   Backup childcare  \t Tuition assistance for yourself and dependents  \t Generous employee discount  \t Medical dental paid time off  \t Rewards/discounts for learning about new products  \t Self-paced learning in sales leaderships time management inclusion & diversity and so much more  Seasonal employees also receive our generous employee discount. As a Inventory/Merchandising Specialist you will be part of a highly energetic and efficient work group handling all the amazing products we sell. This team is responsible for order retrieval and shipping stocking and counting products across multiple categories and assisting customers on the sales floor. At Best Buy we create work environments where every employee feels like they truly belong and contribute to our shared purpose. We\'re committed to being one of the best companies for our customers and employees by fully embracing people from all backgrounds and identities. Our customer base is diverse and we are committed to ensuring our workforce is reflective of the communities we serve. We are obsessed with building long-term relationships with our applicants employees and customers. If you like working in an environment that inspires individual and team success you\'d be a great addition here.Key Responsibilities   Assists customers with basic shopping needs and ensures their needs are met.  \t Prepares products to be shipped to other stores and costumers\xe2\x80\x99 homes.  \t Uses established safety guidelines while operating store equipment.  \t Completes daily replenishment to ensure product is fully stocked on the sales floor.  \t Ensures products are properly secured to reduce loss and eliminate hazards to team members and customers.  \t Processes online orders and assists customers and other employees with in-store product pickup.  \t Prepares merchandise and displays to ensure customers can see what\xe2\x80\x99s possible and purchase products without delay.  \t Receives ships and records store inventory.  Basic Qualifications   Working and thriving in a fast-paced team-oriented environment  \t Working a flexible schedule that matches your availability (weekends nights holidays etc.)  \t Maneuvering 50-100 pounds with or without accommodations,7396820802,Sales Manager (Addison) Transportation with full operation skills Excellent communication and with a focus on business development!,7401929368,I offer Magento Shopify Wordpress Php development~ I offer both front and back-end development for PhP Laravel Wordpress Magento Shopify and iOS/Android. I\'ve built websites for financial institutions e-commerce websites to WordPress websites for local businesses.  I put a lot of emphasis on a good user interface and design. I work with all types of projects small and large and I am flexible with budgets.  Contact me for a free consultation and samples of my work.    Thanks!  ===================================================,7399023085,Inside Sales Representaive-Part Time (Glenview Illinois: 15 Mile Radius) I am an experienced Inside Sales Representative looking for a Permanent Part Time Position 30 hours working in an office or Remotely at home  Computer Provided.   My background in the fields of Surveillance Systems Hospitality Healthcare and Business Consulting would be an asset to your company and businesses.  My MBA degree  exceptional sales abilities  accomplishments plus communication skills make me an Inside Sales Specialist who will work hard to increase your sales.
7405805612,Naperville Sales professional needed (Naperville Aurora Warrenville West Chicago) We are in need of a seasoned sales person who is able to close deals at the table! We have a concrete floor coating company with hot leads coming in daily with in home presentations appointments set within your available time slots. We need YOU! Work your own hours days evenings weekends or NO weekends you choose your hours! No cold calling! Come to car shows and home shows with us if you want to! Fun work easy sale. Work from home when not on sales calls. Come grow with us! If you got the close the potential for amazing income is here!,7396820802,Sales Manager (Addison) Transportation with full operation skills Excellent communication and with a focus on business development!,7401929368,I offer Magento Shopify Wordpress Php development~ I offer both front and back-end development for PhP Laravel Wordpress Magento Shopify and iOS/Android. I\'ve built websites for financial institutions e-commerce websites to WordPress websites for local businesses.  I put a lot of emphasis on a good user interface and design. I work with all types of projects small and large and I am flexible with budgets.  Contact me for a free consultation and samples of my work.    Thanks!  ===================================================,7399023085,Inside Sales Representaive-Part Time (Glenview Illinois: 15 Mile Radius) I am an experienced Inside Sales Representative looking for a Permanent Part Time Position 30 hours working in an office or Remotely at home  Computer Provided.   My background in the fields of Surveillance Systems Hospitality Healthcare and Business Consulting would be an asset to your company and businesses.  My MBA degree  exceptional sales abilities  accomplishments plus communication skills make me an Inside Sales Specialist who will work hard to increase your sales.
